Time(s),Angle1(deg),Angle2(deg)
23.6,45.9,68.65
23.6,45.6,68.73
23.7,45.3,68.73
23.7,45.15,68.73
23.7,45.15,68.52
23.7,45.0,68.52
23.7,45.0,68.52
23.7,45.0,68.52
23.8,44.85,68.6
23.8,44.85,68.52
23.8,45.0,68.52
23.8,44.85,68.52
23.8,44.55,68.52
23.9,44.4,68.32
23.9,44.55,68.32
23.9,44.55,68.32
23.9,44.55,68.32
23.9,44.4,68.32
23.9,44.4,68.32
24.0,44.1,68.32
24.0,43.95,68.32
24.0,43.95,68.24
24.0,44.1,68.24
24.0,44.1,68.24
24.0,43.95,68.24
24.1,43.94,68.12
24.1,44.1,68.24
24.1,43.8,68.32
24.1,43.95,68.36
24.1,43.65,68.24
24.2,43.49,68.12
24.2,43.49,68.12
24.2,43.49,68.12
24.2,43.49,68.12
24.2,43.49,68.12
24.2,43.49,68.12
24.3,43.49,68.12
24.3,43.49,68.12
24.3,43.49,68.12
24.3,43.34,68.12
24.3,43.19,68.12
24.3,43.04,68.12
24.4,43.04,68.12
24.4,43.34,67.83
24.4,43.34,67.83
24.4,43.19,67.83
24.4,43.04,68.04
24.4,43.19,67.83
24.5,43.19,67.83
24.5,43.05,67.95
24.5,43.05,67.83
24.5,43.19,67.95
24.5,43.04,67.83
24.5,43.19,67.83
24.6,42.89,67.83
24.6,42.59,67.83
24.6,42.73,67.83
24.6,42.59,67.83
24.6,42.59,67.83
24.7,42.59,67.83
24.7,42.59,67.83
24.7,42.59,67.83
24.7,42.59,67.95
24.7,42.59,67.83
24.7,42.59,67.83
24.8,42.59,67.83
24.8,42.59,67.83
24.8,42.59,67.95
24.8,42.59,67.83
24.8,42.59,67.95
24.8,42.59,67.83
24.9,42.13,67.95
24.9,42.29,67.75
24.9,42.29,67.75
24.9,42.29,67.75
24.9,42.45,67.75
25.0,42.29,67.75
25.0,42.29,67.75
25.0,42.29,67.75
25.0,42.29,67.75
25.0,42.29,67.75
25.1,41.99,67.75
25.1,42.13,67.55
25.1,42.13,67.55
25.1,42.13,67.55
25.1,42.13,67.55
25.1,42.13,67.55
25.2,42.13,67.55
25.2,42.13,67.55
25.2,42.13,67.67
25.2,42.13,67.55
25.2,42.13,67.55
25.2,42.13,67.55
25.3,41.99,67.55
25.3,41.99,67.55
25.3,41.99,67.55
25.3,41.83,67.55
25.3,41.83,67.55
25.4,41.69,67.55
25.4,41.83,67.55
25.4,41.69,67.55
25.4,41.69,67.55
25.4,41.69,67.55
25.4,41.69,67.55
25.5,41.69,67.55
25.5,41.69,67.55
25.5,41.53,67.55
25.5,41.83,67.35
25.5,41.67,67.35
25.5,41.67,67.35
25.6,41.53,67.55
25.6,41.67,67.35
25.6,41.67,67.35
25.6,41.69,67.35
25.6,41.67,67.35
25.6,41.67,67.35
25.7,41.53,67.35
25.7,41.53,67.35
25.7,41.53,67.35
25.7,41.53,67.35
25.7,41.53,67.35
25.8,41.53,67.35
25.8,41.53,67.35
25.8,41.53,67.35
25.8,41.53,67.35
25.8,41.53,67.35
25.8,41.37,67.35
25.9,41.39,67.26
25.9,41.39,67.26
25.9,41.39,67.26
25.9,41.39,67.26
25.9,41.23,67.26
26.0,41.09,67.38
26.0,41.09,67.26
26.0,41.23,67.26
26.0,41.23,67.26
26.0,41.09,67.26
26.0,41.09,67.26
26.1,40.93,67.35
26.1,41.07,67.15
26.1,41.07,67.15
26.1,41.09,67.35
26.1,43.05,67.95
26.2,46.36,69.5
26.2,49.98,71.63
26.2,53.77,73.7
26.2,56.31,75.28
26.2,57.43,76.02
26.2,57.43,76.02
26.3,57.43,76.02
26.3,57.72,75.81
26.3,58.02,75.75
26.3,58.31,75.75
26.3,58.78,75.75
26.4,59.36,75.81
26.4,60.12,75.96
26.4,61.15,76.28
26.4,62.31,77.07
26.4,63.91,77.59
26.4,65.7,78.22
26.5,66.72,79.07
26.5,67.88,79.58
26.5,68.63,80.04
26.5,69.49,80.29
26.5,70.43,80.71
26.5,71.5,81.38
26.6,72.37,82.23
26.6,73.04,82.9
26.6,73.24,83.11
26.6,72.63,83.3
26.6,72.37,83.33
26.6,72.37,83.33
26.7,72.37,83.11
26.7,71.7,83.33
26.7,71.7,83.33
26.7,71.5,83.33
26.7,71.23,83.33
26.8,71.23,83.33
26.8,71.03,83.33
26.8,70.96,83.33
26.8,70.76,83.33
26.8,70.56,83.33
26.9,70.56,83.33
26.9,70.49,83.33
26.9,70.29,83.33
26.9,70.22,83.33
26.9,70.22,83.33
27.0,69.82,83.33
27.0,69.82,83.33
27.0,69.82,83.33
27.0,69.74,83.33
27.0,69.62,83.33
27.0,69.34,83.33
27.1,69.27,83.33
27.1,69.27,83.33
27.1,69.27,83.33
27.1,69.27,83.33
27.1,69.07,83.33
27.2,68.87,83.33
27.2,68.79,83.35
27.2,68.87,83.33
27.2,68.79,83.33
27.2,68.87,83.33
27.2,68.79,83.33
27.3,68.79,83.3
27.3,68.79,83.33
27.3,68.59,83.33
27.3,68.52,83.33
27.3,68.52,83.33
27.4,68.59,83.33
27.4,68.59,83.33
27.4,68.52,83.33
27.4,68.32,83.33
27.4,68.32,83.33
27.5,68.32,83.35
27.5,68.16,83.35
27.5,68.16,83.35
27.5,68.24,83.33
27.5,68.04,83.35
27.6,68.04,83.35
27.6,68.04,83.35
27.6,68.04,83.35
27.6,68.04,83.33
27.6,68.04,83.35
27.7,67.96,83.35
27.7,67.96,83.33
27.7,67.96,83.35
27.7,67.76,83.35
27.7,67.76,83.35
27.8,67.76,83.35
27.8,67.76,83.35
27.8,67.76,83.35
27.8,67.76,83.35
27.8,67.76,83.35
27.9,67.76,83.35
27.9,67.76,83.35
27.9,67.76,83.35
27.9,67.76,83.35
27.9,67.76,83.35
27.9,67.76,83.35
28.0,68.87,83.33
28.0,69.82,83.33
28.1,71.7,83.11
28.2,74.43,82.87
28.2,76.37,82.9
28.2,77.91,82.9
28.2,78.77,83.11
28.2,79.23,83.33
28.2,79.43,83.33
28.3,80.3,83.33
28.3,83.5,82.23
28.3,85.17,82.66
28.3,86.65,83.33
28.3,87.9,83.33
28.4,87.68,83.57
28.4,87.7,83.54
28.4,88.11,83.33
28.4,88.11,83.33
28.4,88.12,83.33
28.4,88.12,83.33
28.5,88.12,83.33
28.5,88.12,83.33
28.5,87.9,83.33
28.5,87.9,83.33
28.5,87.9,83.33
28.6,87.9,83.33
28.6,87.9,83.33
28.6,87.9,83.33
28.6,87.9,83.33
28.6,87.9,83.33
28.7,87.9,83.33
28.7,87.9,83.33
28.7,88.11,83.33
28.7,87.9,83.33
28.7,87.9,83.33
28.7,87.9,83.33
28.8,88.11,83.33
28.8,88.11,83.11
28.8,88.11,83.33
28.8,88.12,83.09
28.8,88.12,83.09
28.9,88.33,83.09
28.9,88.12,83.09
28.9,88.11,83.11
28.9,88.11,83.11
28.9,88.11,83.11
28.9,88.32,83.11
29.0,88.32,83.11
29.0,88.32,83.11
29.0,88.32,83.11
29.0,88.32,83.11
29.0,88.32,83.11
29.1,88.32,83.11
29.1,88.11,83.11
29.1,88.32,83.11
29.1,88.32,83.11
29.1,88.11,83.11
29.1,88.11,83.11
29.2,88.11,83.11
29.2,88.11,83.11
29.2,88.11,83.11
29.2,88.11,83.11
29.2,88.11,83.11
29.2,88.11,83.11
29.3,88.11,83.11
29.3,88.11,83.11
29.3,88.11,83.11
29.3,88.11,83.11
29.3,88.11,83.11
29.4,88.11,83.11
29.4,88.11,83.11
29.4,88.11,83.11
29.4,88.11,83.11
29.4,88.11,83.11
29.5,88.32,83.11
29.5,88.11,83.11
29.5,88.11,83.11
29.5,88.32,83.11
29.5,88.32,83.11
29.6,88.32,83.11
29.6,88.32,83.11
29.6,88.32,83.11
29.6,88.32,83.11
29.6,88.32,83.11
29.6,88.32,83.11
29.7,88.32,83.11
29.7,88.32,83.11
29.7,88.32,83.11
29.7,88.32,83.11
29.7,88.32,83.11
29.7,88.32,83.11
29.8,88.32,83.11
29.8,88.11,83.11
29.8,88.11,83.11
29.8,88.11,83.11
29.8,88.32,83.11
29.8,88.32,83.11
29.9,88.11,83.11
29.9,88.32,83.11
29.9,88.32,83.11
29.9,88.32,83.11
29.9,88.53,82.9
30.0,88.32,83.11
30.0,88.11,83.11
30.0,88.54,83.11
30.0,88.32,83.11
30.0,88.11,83.11
30.0,88.33,83.09
30.1,88.32,83.11
30.1,88.53,82.9
30.1,88.33,83.09
30.1,88.32,83.11
30.1,88.32,83.11
30.2,88.32,83.11
30.2,88.32,83.11
30.2,88.32,83.11
30.2,88.32,83.11
30.2,88.32,83.11
30.2,88.32,83.11
30.3,88.32,83.11
30.3,88.32,83.11
30.3,88.32,83.11
30.3,88.32,83.11
30.3,88.32,83.11
30.4,88.32,83.11
30.4,88.32,83.11
30.4,88.32,83.11
30.4,88.32,83.11
30.4,88.32,83.11
30.4,88.32,83.11
30.5,88.32,83.11
30.5,88.32,83.11
30.5,88.32,83.11
30.5,88.32,83.11
30.5,88.32,83.11
30.5,88.32,83.11
30.6,88.32,83.09
30.6,88.32,83.09
30.6,88.32,83.11
30.6,88.32,83.09
30.6,88.32,83.09
30.6,88.32,83.11
30.7,88.32,83.11
30.7,88.32,83.09
30.7,88.32,83.11
30.7,88.54,83.11
30.7,88.54,83.11
30.8,88.32,83.11
30.8,88.32,83.11
30.8,88.32,83.11
30.8,88.32,83.11
30.8,88.32,83.11
30.9,88.32,83.11
30.9,88.53,82.9
30.9,88.53,82.9
30.9,88.53,82.9
30.9,88.53,82.9
30.9,88.54,83.11
31.0,88.32,83.11
31.0,88.32,83.11
31.0,88.32,83.11
31.0,88.54,83.11
31.0,88.32,83.11
31.1,88.53,82.9
31.1,88.11,83.11
31.1,88.32,83.11
31.1,88.53,82.9
31.1,88.75,82.9
31.1,88.53,82.9
31.2,88.53,82.9
31.2,88.53,82.9
31.2,88.53,82.9
31.2,88.53,82.9
31.2,88.53,82.9
31.2,88.32,83.11
31.3,88.75,82.9
31.3,88.32,83.11
31.3,88.75,82.9
31.3,88.75,82.9
31.3,88.53,82.9
31.3,88.54,82.87
31.4,88.54,83.11
