Time(s),Angle1(deg),Angle2(deg)
1733457458.3654404,47.25,69.09
1733457458.3968198,47.1,68.81
1733457458.419615,46.95,68.81
1733457458.4440238,46.95,68.81
1733457458.4596713,46.8,68.73
1733457458.490918,46.2,68.73
1733457458.5225139,45.9,68.52
1733457458.5381408,45.45,68.52
1733457458.569389,45.15,68.32
1733457458.5850186,44.85,68.32
1733457458.616265,44.7,68.32
1733457458.6477802,44.4,68.32
1733457458.679049,44.4,68.24
1733457458.7103012,44.25,68.24
1733457458.7259283,44.24,68.04
1733457458.7576206,43.95,68.24
1733457458.7854125,43.95,68.24
1733457458.8104928,43.94,68.04
1733457458.8364468,43.64,68.24
1733457458.8529568,43.5,67.95
1733457458.8826222,43.49,68.16
1733457458.913874,43.35,68.16
1733457458.9295015,43.35,68.16
1733457458.9607472,43.19,67.83
1733457458.977902,43.19,67.83
1733457459.00807,43.19,67.83
1733457459.039685,43.05,67.95
1733457459.0709326,42.89,67.83
1733457459.086559,42.89,67.83
1733457459.1190882,42.73,67.83
1733457459.1501322,42.89,67.75
1733457459.1653235,42.73,67.55
1733457459.1969428,42.58,67.55
1733457459.21259,42.43,67.55
1733457459.2438397,42.58,67.55
1733457459.261071,42.43,67.55
1733457459.2913737,42.43,67.55
1733457459.320309,42.43,67.63
1733457459.3443277,42.43,67.63
1733457459.355323,42.13,67.63
1733457459.3863833,42.29,67.46
1733457459.4095352,42.27,67.43
1733457459.4344256,42.29,67.55
1733457459.4650915,42.29,67.63
1733457459.4811127,42.13,67.55
1733457459.5123808,41.99,67.55
1733457459.5292158,41.83,67.51
1733457459.5606601,41.83,67.43
1733457459.5908322,41.83,67.43
1733457459.6070793,41.67,67.43
1733457459.6377428,41.67,67.43
1733457459.6689847,41.67,67.43
1733457459.7002392,41.67,67.43
1733457459.715862,41.67,67.43
1733457459.7472763,41.69,67.35
1733457459.780015,41.69,67.43
1733457459.7945309,41.69,67.35
1733457459.8258083,41.69,67.35
1733457459.8520966,41.69,67.35
1733457459.8761122,41.69,67.43
1733457459.8883166,41.69,67.35
1733457459.9184752,41.69,67.35
1733457459.9421377,41.53,67.35
1733457459.9671435,41.37,67.35
1733457459.9975014,41.37,67.35
1733457460.014662,67.35,
1733457460.0450928,41.23,67.46
1733457460.068537,41.39,67.35
1733457460.0922143,41.39,67.35
1733457460.10896,41.53,67.15
1733457460.1453722,41.53,67.15
1733457460.1559727,41.39,67.35
1733457460.1872447,41.39,67.35
1733457460.2186124,41.39,67.35
1733457460.2342362,41.53,67.15
1733457460.2654943,41.37,67.15
1733457460.2964554,41.37,67.15
1733457460.3120747,41.37,67.15
1733457460.343819,41.37,67.26
1733457460.3797667,41.37,67.26
1733457460.4029508,41.37,67.26
1733457460.436964,41.21,67.15
1733457460.4661233,41.21,67.15
1733457460.4973722,41.21,67.15
1733457460.5142827,41.21,67.15
1733457460.5456843,41.21,67.15
1733457460.5759025,41.21,67.15
1733457460.6071308,41.07,67.15
1733457460.638374,41.07,67.15
1733457460.6720943,41.07,67.15
1733457460.7130134,41.07,67.23
1733457460.7355368,41.07,67.23
1733457460.7641907,41.07,67.23
1733457460.7965856,41.07,67.15
1733457460.8271842,41.07,67.15
1733457460.8587594,41.23,67.06
1733457460.8947096,41.07,67.15
1733457460.9257646,41.23,67.06
1733457460.9516277,41.07,67.15
1733457460.9829257,41.07,67.15
1733457461.0141754,41.09,67.15
1733457461.045422,40.93,67.06
1733457461.0766566,40.76,67.15
1733457461.1079042,40.76,67.26
1733457461.13918,40.76,67.06
1733457461.170473,40.76,67.06
1733457461.201813,40.76,67.06
1733457461.2330956,40.76,67.06
1733457461.2643566,40.6,67.35
1733457461.295615,40.76,67.06
1733457461.3268452,40.76,67.15
1733457461.3740656,40.6,67.15
1733457461.4053557,40.76,67.23
1733457461.4435008,40.62,67.23
1733457461.4703326,40.46,67.15
1733457461.5005481,40.46,67.23
1733457461.5318527,40.76,66.94
1733457461.5631452,40.46,67.15
1733457461.610027,40.62,67.06
1733457461.6422534,40.62,67.15
1733457461.6729076,40.62,67.06
1733457461.7041612,40.62,67.15
1733457461.7373776,40.62,67.15
1733457461.7670417,40.76,66.86
1733457461.798289,40.76,66.94
1733457461.8311327,40.76,66.94
1733457461.8613317,40.46,67.35
1733457461.8929472,40.76,67.06
1733457461.9242542,40.76,67.06
1733457461.9573288,40.6,66.94
1733457461.9874988,40.6,66.94
1733457462.0183604,40.6,67.15
1733457462.0392134,40.76,67.06
1733457462.0716026,40.6,67.15
1733457462.0972204,40.6,67.15
1733457462.1300042,40.6,67.15
1733457462.1619759,40.76,67.06
1733457462.191738,40.6,67.06
1733457462.2230077,40.6,66.94
1733457462.2542815,40.62,67.06
1733457462.2856927,40.62,67.06
1733457462.3172452,40.62,67.06
1733457462.3485305,40.62,67.06
1733457462.3797715,40.62,67.06
1733457462.4110436,40.62,67.06
1733457462.4266744,40.62,67.06
1733457462.4579036,40.62,67.06
1733457462.5032005,40.62,67.06
1733457462.533726,40.62,67.06
1733457462.5515275,40.62,67.06
1733457462.5983775,40.62,67.06
1733457462.629639,40.62,66.94
1733457462.6764948,40.62,67.06
1733457462.6921208,40.62,67.06
1733457462.739476,40.6,66.94
1733457462.7551322,40.6,67.06
1733457462.786371,40.46,66.94
1733457462.8176255,40.46,66.94
1733457462.8501446,40.46,66.94
1733457462.8964837,40.46,67.06
1733457462.9277468,40.46,66.94
1733457462.9603088,40.46,67.06
1733457462.9910402,40.32,66.86
1733457463.023735,40.32,66.86
1733457463.054734,40.32,66.86
1733457463.0845633,40.32,66.86
1733457463.115958,40.32,66.86
1733457463.1489348,40.3,66.86
1733457463.179379,40.16,66.86
1733457463.210654,40.16,66.86
1733457463.23213,40.16,66.86
1733457463.2621658,40.16,66.86
1733457463.2910533,40.16,66.86
1733457463.3368464,40.16,66.86
1733457463.3680856,40.16,66.94
1733457463.3993561,40.16,66.94
1733457463.430776,40.16,66.94
1733457463.4620543,40.16,66.94
1733457463.4936547,40.16,66.94
1733457463.526394,40.16,66.94
1733457463.5807219,40.16,66.86
1733457463.6014795,40.16,66.86
1733457463.633313,40.0,66.86
1733457463.6640096,40.0,66.86
1733457463.695283,40.16,66.86
1733457463.7266133,40.0,66.86
1733457463.7735355,40.14,66.86
1733457463.8052166,40.0,66.86
1733457463.8378224,40.0,66.86
1733457463.8680012,40.0,66.86
1733457463.8992548,40.0,66.86
1733457463.9232378,40.0,66.86
1733457463.9469411,40.0,66.86
1733457463.978593,40.0,66.86
1733457464.009877,40.0,66.86
1733457464.0424018,40.0,66.86
1733457464.0752013,40.0,66.86
1733457464.1114695,39.86,66.86
1733457464.1347635,39.86,67.06
1733457464.1663764,39.86,67.06
1733457464.1976576,39.86,67.06
1733457464.2288995,39.86,67.06
1733457464.260167,39.86,67.06
1733457464.2914147,39.86,67.06
1733457464.3226542,39.86,67.06
1733457464.3559644,39.86,67.06
1733457464.3859012,39.86,67.06
1733457464.43276,39.86,67.06
1733457464.4488742,39.86,67.06
1733457464.4801698,39.86,67.06
1733457464.5270247,39.86,66.94
1733457464.5582728,39.7,66.94
1733457464.5881555,39.7,67.06
1733457464.6199327,39.56,67.06
1733457464.653642,39.56,66.94
1733457464.6766355,39.56,66.86
1733457464.701166,39.56,66.86
1733457464.732434,39.56,66.86
1733457464.7636888,39.56,66.86
1733457464.7949271,39.56,67.06
1733457464.8275254,39.7,66.66
1733457464.857736,39.7,66.66
1733457464.8889766,39.56,67.06
1733457464.9202375,39.56,66.97
1733457464.9514835,39.56,67.06
1733457464.982738,39.56,67.06
1733457465.0139706,39.56,67.06
1733457465.0295918,39.72,66.97
1733457465.063284,39.7,66.77
1733457465.0939646,39.39,67.06
1733457465.107982,39.72,66.77
1733457465.1546926,39.56,67.06
1733457465.1786935,39.72,66.97
1733457465.1902964,39.72,66.97
1733457465.2217238,39.7,66.77
1733457465.2533545,39.7,66.77
1733457465.2694588,39.56,66.77
1733457465.3008034,39.7,66.77
1733457465.3164318,39.56,66.77
1733457465.3476794,39.56,66.77
1733457465.3691633,40.93,67.35
1733457465.39492,43.34,68.12
1733457465.4278052,47.11,69.98
1733457465.4424982,51.17,72.05
1733457465.4737666,54.49,74.32
1733457465.4893954,56.6,75.49
1733457465.5206425,57.25,76.02
1733457465.5529978,57.07,76.02
1733457465.5711007,57.07,76.02
1733457465.5994194,57.07,76.02
1733457465.615059,57.66,75.96
1733457465.647051,57.95,75.96
1733457465.679249,58.35,75.96
1733457465.7035673,59.18,75.96
1733457465.721709,59.65,76.23
1733457465.7523174,60.49,76.49
1733457465.7679594,61.17,76.91
1733457465.799261,62.2,77.01
1733457465.8477314,62.3,77.21
1733457465.862248,62.49,77.21
1733457465.8937943,62.59,77.21
1733457465.9094396,62.59,77.38
1733457465.9407134,63.53,77.33
1733457465.9635239,63.53,77.85
1733457465.987785,64.29,77.89
1733457466.0190551,64.75,78.06
1733457466.0346818,65.33,78.27
1733457466.0659482,66.27,78.77
1733457466.1038232,67.22,79.16
1733457466.128897,67.77,79.58
1733457466.1601613,68.43,79.83
1733457466.1757894,69.1,80.25
1733457466.2131405,69.89,80.54
1733457466.2372673,70.63,81.38
1733457466.2542503,71.57,82.02
1733457466.2843542,71.9,82.69
1733457466.299983,72.1,82.9
1733457466.331496,71.63,82.9
1733457466.3489685,71.36,82.93
1733457466.378667,71.09,82.93
1733457466.394574,70.82,82.93
1733457466.4414732,70.62,82.93
1733457466.4570928,70.49,83.09
1733457466.4917355,70.49,83.06
1733457466.5043287,70.14,83.06
1733457466.535964,70.02,83.06
1733457466.5672407,70.02,83.06
1733457466.5828655,69.74,83.06
1733457466.614111,69.74,83.06
1733457466.6362822,69.39,83.09
1733457466.6619878,69.19,82.9
1733457466.677622,69.19,83.09
1733457466.7088747,68.99,83.09
1733457466.7378628,68.99,83.09
1733457466.7635765,69.07,82.87
1733457466.7874823,69.07,82.9
1733457466.8031077,68.87,82.9
1733457466.8350058,68.67,82.87
1733457466.8517375,68.79,83.06
1733457466.8824143,68.79,82.87
1733457466.8980427,68.79,83.06
1733457466.9292912,68.79,83.06
1733457466.9453475,68.52,83.06
1733457466.9780178,68.59,83.06
1733457467.0081875,68.4,83.06
1733457467.0394366,68.32,83.06
1733457467.0550592,68.32,82.93
1733457467.0863097,68.32,82.93
1733457467.1033943,68.24,82.93
1733457467.134056,68.24,82.93
1733457467.1496837,68.24,82.93
1733457467.1818852,68.04,82.93
1733457467.2059212,68.24,82.93
1733457467.229487,68.04,82.93
1733457467.2536354,68.04,82.9
1733457467.289862,68.04,83.11
1733457467.3036065,68.04,83.11
1733457467.33377,68.04,83.11
1733457467.3650224,67.92,83.11
1733457467.3816214,67.92,83.09
1733457467.412293,67.84,83.09
1733457467.4279237,67.84,83.11
1733457467.4595478,67.72,83.09
1733457467.4800875,67.72,83.09
1733457467.5067487,67.84,83.11
1733457467.5379987,67.84,83.11
1733457467.5695808,67.84,83.09
1733457467.6008267,68.08,83.11
1733457467.6164544,67.84,83.3
1733457467.6479793,67.64,83.11
1733457467.679231,67.84,83.09
1733457467.7113698,67.64,83.06
1733457467.7263775,67.84,83.06
1733457467.7576418,67.84,83.06
1733457467.7732685,67.56,83.06
1733457467.8081362,67.56,83.06
1733457467.8316634,67.56,83.06
1733457467.8528535,67.84,83.06
1733457467.8830252,67.84,83.06
1733457467.9142773,67.56,83.06
1733457467.9458058,67.64,83.06
1733457467.961459,67.64,83.06
1733457467.9927313,67.56,83.3
1733457468.0240045,67.64,83.06
1733457468.0448315,67.64,83.28
1733457468.0714934,67.64,83.06
1733457468.1027396,67.64,83.06
1733457468.1344373,67.56,83.06
1733457468.1661618,67.45,83.06
1733457468.1826293,67.56,83.28
1733457468.2137876,67.56,83.28
1733457468.2305875,68.52,82.87
1733457468.261067,69.82,83.06
1733457468.2767146,70.96,83.06
1733457468.308023,72.84,82.85
1733457468.3380198,75.04,82.63
1733457468.3634646,76.37,82.87
1733457468.38784,77.04,83.09
1733457468.4044409,77.61,82.9
1733457468.4351246,78.11,82.87
1733457468.450753,78.57,82.87
1733457468.4820006,78.77,82.87
1733457468.5132542,79.23,82.87
1733457468.544519,79.23,82.87
1733457468.5762365,79.43,82.87
1733457468.591892,79.64,82.87
1733457468.6231365,79.85,82.87
1733457468.6543832,80.05,82.87
1733457468.6702666,80.09,82.87
1733457468.7019968,80.09,82.87
1733457468.7176418,82.85,82.23
1733457468.7488914,84.77,81.99
1733457468.7668376,86.0,82.45
1733457468.7974145,87.06,82.66
1733457468.8282757,87.27,82.87
1733457468.8530703,87.27,82.87
1733457468.876979,87.27,82.87
1733457468.8871014,87.27,82.87
1733457468.9339833,87.27,82.85
1733457468.9549825,87.27,82.85
1733457468.9809847,87.27,82.85
1733457468.9966345,87.27,82.85
1733457469.027882,87.27,82.85
1733457469.059382,87.27,82.85
1733457469.0750048,87.27,82.85
1733457469.1062562,87.27,82.85
1733457469.1258724,87.27,82.85
1733457469.1535523,87.27,82.85
1733457469.1864693,87.27,83.06
1733457469.200991,87.27,83.06
1733457469.2322643,87.27,82.9
1733457469.2638848,87.27,82.87
1733457469.2795346,87.27,82.87
1733457469.3107815,87.27,82.87
1733457469.3264081,87.48,82.87
1733457469.359894,87.48,82.87
1733457469.387033,87.27,82.87
1733457469.4120479,87.27,82.87
1733457469.4345355,87.27,82.87
1733457469.4501824,87.27,82.87
1733457469.4818647,87.27,82.87
1733457469.4978652,87.48,82.87
1733457469.5291345,87.69,82.66
1733457469.5603912,87.69,82.66
1733457469.5916302,87.69,82.66
1733457469.607481,87.69,82.66
1733457469.6398892,87.69,82.66
1733457469.6705484,87.69,82.66
1733457469.6918375,87.7,82.66
1733457469.7174911,87.7,82.66
1733457469.737919,87.7,82.66
1733457469.764585,87.69,82.66
1733457469.785831,87.69,82.66
1733457469.8119946,87.69,82.66
1733457469.8288937,87.7,82.87
1733457469.8597617,87.7,82.85
1733457469.8908932,87.7,82.85
1733457469.9098556,87.7,82.85
1733457469.938533,87.7,82.85
1733457469.968472,87.7,82.85
1733457470.002592,87.7,82.66
1733457470.0312517,87.7,82.66
1733457470.04688,87.7,82.66
1733457470.0783458,87.7,82.66
1733457470.09397,87.7,82.66
1733457470.1252754,87.7,82.66
1733457470.1565502,87.69,82.69
1733457470.1881166,87.7,82.69
1733457470.2037601,87.7,82.69
1733457470.235008,87.69,82.69
1733457470.250638,87.69,82.69
1733457470.2818885,87.69,82.66
1733457470.2978282,87.7,82.66
1733457470.3303556,87.7,82.66
1733457470.3604088,87.7,82.66
1733457470.3925226,87.7,82.66
1733457470.4088223,87.7,82.69
1733457470.4439414,87.7,82.87
1733457470.4817567,87.69,82.66
1733457470.5013902,87.69,82.66
1733457470.5225048,87.69,82.87
1733457470.548767,87.7,82.85
1733457470.5726643,87.69,82.85
