Angle1(deg),Angle2(deg)
26.419999999999998,19.95
26.039999999999996,19.26
25.040000000000003,19.05
24.85,18.78
24.25,18.78
24.089999999999996,18.78
23.85,18.57
23.4,18.57
23.37,18.3
22.669999999999998,18.23
22.939999999999998,17.82
22.25,17.75
22.25,17.75
22.08,17.75
21.78,17.75
21.919999999999998,17.34
21.59,17.34
21.360000000000003,17.13
19.45,17.55
15.79,17.61
15.299999999999997,16.86
15.129999999999999,16.45
15.599999999999998,16.45
15.770000000000003,16.33
15.71,16.39
16.18,16.39
16.18,16.39
16.36,16.39
16.48,16.45
17.06,16.45
17.029999999999998,16.66
17.119999999999997,16.86
17.5,17.07
17.23,17.34
17.41,17.34
17.91,17.13
17.91,17.13
18.38,17.13
18.169999999999998,17.34
18.3,17.34
18.400000000000002,17.41
18.130000000000003,17.68
18.5,17.61
18.79,17.61
18.58,17.82
18.58,17.82
18.75,17.82
19.049999999999997,17.82
19.320000000000004,18.02
19.150000000000002,18.02
19.279999999999998,18.02
19.069999999999997,18.23
19.069999999999997,18.23
19.069999999999997,18.23
19.44,18.02
19.74,18.02
19.66,18.23
19.63,18.3
19.729999999999997,18.5
19.659999999999997,18.57
19.86,18.5
19.86,18.5
19.86,18.5
19.86,18.5
20.03,18.5
20.46,18.5
20.25,18.71
20.25,18.71
20.05,18.91
20.650000000000002,18.91
20.349999999999998,18.91
20.51,18.91
20.44,18.98
20.44,18.98
20.44,18.98
20.44,18.98
20.44,18.98
20.44,18.98
20.610000000000003,18.98
20.91,18.98
20.91,18.98
20.84,19.05
20.91,18.98
20.74,18.98
20.31,18.98
20.139999999999997,18.98
20.179999999999996,18.98
20.01,18.98
19.779999999999998,19.05
19.639999999999997,19.05
19.639999999999997,19.05
19.639999999999997,19.05
19.139999999999997,19.26
18.969999999999995,19.26
18.969999999999995,19.26
18.969999999999995,19.26
18.84,19.26
18.84,19.26
18.539999999999996,19.26
18.37,19.26
18.37,19.26
18.37,19.26
18.37,19.26
18.24,19.26
18.24,19.26
18.080000000000002,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.779999999999998,19.26
17.649999999999995,19.26
17.649999999999995,19.26
17.609999999999996,19.26
17.48,19.26
17.609999999999996,19.26
17.609999999999996,19.26
17.48,19.26
17.48,19.26
17.02,19.26
17.02,19.26
17.3,18.98
16.830000000000002,18.98
16.66,18.98
16.729999999999997,18.78
16.259999999999998,18.78
16.35,18.57
16.42,18.5
16.25,18.5
16.25,18.5
16.229999999999997,18.57
16.229999999999997,18.57
16.060000000000002,18.57
15.880000000000003,18.57
16.07,18.5
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
15.950000000000003,18.5
16.150000000000002,18.3
15.780000000000001,18.5
15.98,18.3
15.98,18.3
15.98,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.150000000000002,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.45,18.3
16.62,18.3
16.74,18.3
16.62,18.3
16.62,18.3
16.62,18.3
16.62,18.3
16.62,18.3
16.62,18.3
16.62,18.3
16.62,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.62,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.74,18.3
16.919999999999998,18.3
16.919999999999998,18.3
16.919999999999998,18.3
16.919999999999998,18.3
16.919999999999998,18.3
16.919999999999998,18.3
16.919999999999998,18.3
17.09,18.3
17.209999999999997,18.3
17.09,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.209999999999997,18.3
17.389999999999997,18.3
17.389999999999997,18.3
17.389999999999997,18.3
17.389999999999997,18.3
17.51,18.3
17.389999999999997,18.3
17.51,18.3
17.51,18.3
17.51,18.3
17.51,18.3
17.679999999999996,18.3
17.679999999999996,18.3
17.679999999999996,18.3
17.679999999999996,18.3
17.679999999999996,18.3
17.81,18.3
17.81,18.3
17.81,18.3
17.81,18.3
17.81,18.3
17.81,18.3
17.81,18.3
17.81,18.3
18.02,18.09
17.81,18.3
18.19,18.09
18.19,18.09
18.19,18.09
18.19,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.48,18.09
18.610000000000003,18.09
18.779999999999998,18.09
18.779999999999998,18.09
18.610000000000003,18.09
18.779999999999998,18.09
18.610000000000003,18.09
18.610000000000003,18.09
18.779999999999998,18.09
19.080000000000002,18.09
19.37,18.09
19.290000000000003,18.3
19.09,18.37
19.09,18.37
18.970000000000002,18.37
19.09,18.37
18.970000000000002,18.37
18.970000000000002,18.37
19.09,18.37
19.26,18.37
19.189999999999998,18.57
19.36,18.57
19.490000000000002,18.57
19.36,18.57
19.36,18.57
19.36,18.57
19.490000000000002,18.57
19.659999999999997,18.57
19.659999999999997,18.57
19.58,18.78
19.879999999999995,18.78
20.049999999999997,18.78
19.81,18.98
19.849999999999998,18.98
19.849999999999998,18.98
19.849999999999998,18.98
19.98,18.98
19.98,18.98
20.069999999999997,19.05
20.069999999999997,19.05
20.069999999999997,19.05
20.37,19.05
20.37,19.05
20.37,19.05
20.37,19.05
20.540000000000003,19.05
20.669999999999998,19.05
20.84,19.05
20.669999999999998,19.19
20.1,19.46
20.61,19.39
20.43,19.46
21.23,19.26
20.950000000000003,19.54
21.25,19.54
20.88,19.74
20.88,19.74
20.88,19.74
20.88,19.74
20.88,19.74
20.88,19.74
20.580000000000002,19.74
20.580000000000002,19.74
20.45,19.74
20.280000000000005,19.74
19.98,19.74
19.98,19.74
19.98,19.74
19.850000000000005,19.74
19.850000000000005,19.74
19.680000000000003,19.74
19.680000000000003,19.74
19.55,19.74
19.55,19.74
19.55,19.74
19.38,19.74
19.38,19.74
19.38,19.74
19.38,19.74
19.040000000000003,19.95
19.52,19.74
19.250000000000004,19.74
19.38,19.74
19.52,19.74
19.38,19.74
19.220000000000002,19.74
19.250000000000004,19.74
19.250000000000004,19.74
19.250000000000004,19.74
19.250000000000004,19.74
19.250000000000004,19.74
19.250000000000004,19.74
19.040000000000003,19.95
19.040000000000003,19.95
18.88,19.95
19.040000000000003,19.95
18.580000000000002,19.95
18.580000000000002,19.95
18.41,19.95
17.98,19.95
17.81,19.95
17.96,19.54
17.409999999999997,19.46
17.02,19.26
16.999999999999996,18.98
16.729999999999997,18.78
16.439999999999998,18.78
16.53,18.57
16.35,18.57
16.47,18.57
16.47,18.57
16.35,18.57
16.18,18.57
15.71,18.57
15.780000000000001,18.5
15.780000000000001,18.5
15.859999999999996,18.3
15.679999999999996,18.3
15.569999999999997,18.3
15.510000000000002,18.3
14.780000000000001,18.5
14.310000000000002,18.5
14.130000000000003,18.5
14.130000000000003,18.5
13.370000000000001,18.5
13.370000000000001,18.5
12.969999999999999,18.5
13.279999999999998,18.3
12.79,18.5
12.399999999999999,18.64
11.95,17.82
10.940000000000001,16.86
9.93,15.5
9.309999999999999,14.14
8.85,12.99
8.800000000000002,12.37
8.800000000000002,12.37
8.879999999999999,12.41
9.09,12.2
8.900000000000002,12.2
8.900000000000002,12.2
9.09,12.2
8.900000000000002,12.2
8.850000000000001,12.25
8.82,12.2
8.950000000000001,12.15
8.82,12.2
8.629999999999999,12.2
8.629999999999999,12.2
8.629999999999999,12.2
8.7,12.2
8.629999999999999,12.2
8.7,12.2
8.7,12.2
8.7,12.2
8.629999999999999,12.2
8.43,12.2
8.43,12.2
8.43,12.2
8.219999999999999,12.41
8.219999999999999,12.41
8.43,12.2
8.43,12.2
7.949999999999999,12.41
8.16,12.2
8.16,12.2
7.869999999999999,12.37
7.829999999999998,12.41
7.869999999999999,12.37
7.869999999999999,12.37
8.089999999999998,12.15
7.75,12.41
7.869999999999999,12.37
7.869999999999999,12.37
7.75,12.41
7.75,12.41
7.75,12.41
7.75,12.41
7.75,12.41
7.75,12.41
7.829999999999998,12.41
7.75,12.41
7.77,12.2
7.960000000000001,12.2
7.6,12.37
7.67,12.37
7.470000000000001,12.37
7.000000000000002,12.37
6.889999999999999,11.94
6.650000000000002,11.52
5.629999999999999,11.27
5.24,10.59
4.84,9.71
4.5600000000000005,8.86
4.57,8.19
4.950000000000001,8.01
5.149999999999999,8.22
4.949999999999999,8.22
4.949999999999999,8.22
4.92,8.25
5.149999999999999,8.22
5.119999999999999,8.25
5.149999999999999,8.22
5.149999999999999,8.22
5.380000000000001,8.25
5.380000000000001,8.25
5.380000000000001,8.25
5.380000000000001,8.25
5.609999999999999,8.22
5.609999999999999,8.22
5.58,8.25
5.609999999999999,8.22
5.609999999999999,8.22
5.690000000000001,8.19
5.609999999999999,8.22
5.609999999999999,8.22
5.58,8.25
5.58,8.25
5.58,8.25
5.690000000000001,8.19
5.609999999999999,8.22
5.609999999999999,8.22
5.609999999999999,8.22
6.08,8.01
6.08,8.01
6.08,8.01
6.08,8.01
6.08,8.01
6.08,8.01
6.109999999999999,7.98
6.109999999999999,7.98
5.609999999999999,8.22
6.109999999999999,7.98
6.109999999999999,7.98
6.109999999999999,7.98
6.109999999999999,7.98
6.109999999999999,7.98
5.609999999999999,8.22
5.609999999999999,8.22
6.309999999999999,7.98
6.279999999999999,8.01
6.08,8.01
6.109999999999999,7.98
6.109999999999999,7.98
6.109999999999999,7.98
6.109999999999999,7.98
6.309999999999999,7.98
6.279999999999999,8.01
6.33,8.01
6.309999999999999,7.98
6.359999999999999,7.98
6.309999999999999,7.98
6.359999999999999,7.98
6.359999999999999,7.98
6.359999999999999,7.98
6.359999999999999,7.98
6.279999999999999,8.01
6.359999999999999,7.98
6.359999999999999,7.98
5.869999999999999,8.22
6.359999999999999,7.98
5.869999999999999,8.22
5.609999999999999,8.22
6.359999999999999,7.98
6.309999999999999,7.98
6.359999999999999,7.98
5.84,8.25
6.33,8.01
5.8199999999999985,8.22
5.789999999999999,8.25
5.789999999999999,8.25
5.789999999999999,8.25
6.25,8.04
5.869999999999999,8.22
6.359999999999999,7.98
5.789999999999999,8.25
5.869999999999999,8.22
5.84,8.25
6.359999999999999,7.98
5.869999999999999,8.22
5.84,8.25
5.869999999999999,8.22
5.869999999999999,8.22
5.869999999999999,8.22
5.869999999999999,8.22
5.8199999999999985,8.22
5.8199999999999985,8.22
5.8199999999999985,8.22
5.869999999999999,8.22
5.869999999999999,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
5.869999999999999,8.22
6.0699999999999985,8.22
5.869999999999999,8.22
6.57,7.98
6.57,7.98
6.540000000000001,8.01
6.23,8.01
6.279999999999999,8.01
6.279999999999999,8.01
5.869999999999999,8.22
5.8199999999999985,8.22
5.869999999999999,8.22
5.8199999999999985,8.22
5.8199999999999985,8.22
5.789999999999999,8.25
5.869999999999999,8.22
6.359999999999999,7.98
5.869999999999999,8.22
6.49,8.01
6.279999999999999,8.01
6.279999999999999,8.01
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.57,7.98
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
6.0699999999999985,8.22
