Time(s),Angle1(deg),Angle2(deg)
31.6,45.9,68.65
31.6,45.6,68.73
31.7,45.3,68.73
31.7,45.15,68.73
31.7,45.15,68.52
31.8,45.0,68.52
31.8,45.0,68.52
31.8,45.0,68.52
31.8,44.85,68.6
31.9,44.85,68.52
31.9,45.0,68.52
31.9,44.85,68.52
31.9,44.55,68.52
32.0,44.4,68.32
32.0,44.55,68.32
32.0,44.55,68.32
32.1,44.55,68.32
32.1,44.4,68.32
32.1,44.4,68.32
32.1,44.1,68.32
32.2,43.95,68.32
32.2,43.95,68.24
32.2,44.1,68.24
32.2,44.1,68.24
32.3,43.95,68.24
32.3,43.94,68.12
32.3,44.1,68.24
32.3,43.8,68.32
32.4,43.95,68.36
32.4,43.65,68.24
32.4,43.49,68.12
32.5,43.49,68.12
32.5,43.49,68.12
32.5,43.49,68.12
32.5,43.49,68.12
32.6,43.49,68.12
32.6,43.49,68.12
32.6,43.49,68.12
32.6,43.49,68.12
32.7,43.34,68.12
32.7,43.19,68.12
32.7,43.04,68.12
32.7,43.04,68.12
32.8,43.34,67.83
32.8,43.34,67.83
32.8,43.19,67.83
32.8,43.04,68.04
32.9,43.19,67.83
32.9,43.19,67.83
32.9,43.05,67.95
32.9,43.05,67.83
33.0,43.19,67.95
33.0,43.04,67.83
33.0,43.19,67.83
33.1,42.89,67.83
33.1,42.59,67.83
33.1,42.73,67.83
33.1,42.59,67.83
33.2,42.59,67.83
33.2,42.59,67.83
33.2,42.59,67.83
33.2,42.59,67.83
33.3,42.59,67.95
33.3,42.59,67.83
33.3,42.59,67.83
33.4,42.59,67.83
33.4,42.59,67.83
33.4,42.59,67.95
33.4,42.59,67.83
33.5,42.59,67.95
33.5,42.59,67.83
33.5,42.13,67.95
33.5,42.29,67.75
33.6,42.29,67.75
33.6,42.29,67.75
33.6,42.45,67.75
33.6,42.29,67.75
33.7,42.29,67.75
33.7,42.29,67.75
33.7,42.29,67.75
33.7,42.29,67.75
33.8,41.99,67.75
33.8,42.13,67.55
33.8,42.13,67.55
33.9,42.13,67.55
33.9,42.13,67.55
33.9,42.13,67.55
33.9,42.13,67.55
34.0,42.13,67.55
34.0,42.13,67.67
34.0,42.13,67.55
34.0,42.13,67.55
34.1,42.13,67.55
34.1,41.99,67.55
34.1,41.99,67.55
34.2,41.99,67.55
34.2,41.83,67.55
34.2,41.83,67.55
34.2,41.69,67.55
34.2,41.83,67.55
34.3,41.69,67.55
34.3,41.69,67.55
34.3,41.69,67.55
34.4,41.69,67.55
34.4,41.69,67.55
34.4,41.69,67.55
34.4,41.53,67.55
34.5,41.83,67.35
34.5,41.67,67.35
34.5,41.67,67.35
34.5,41.53,67.55
34.6,41.67,67.35
34.6,41.67,67.35
34.6,41.69,67.35
34.6,41.67,67.35
34.7,41.67,67.35
34.7,41.53,67.35
34.7,41.53,67.35
34.8,41.53,67.35
34.8,41.53,67.35
34.8,41.53,67.35
34.8,41.53,67.35
34.8,41.53,67.35
34.9,41.53,67.35
34.9,41.53,67.35
34.9,41.53,67.35
35.0,41.37,67.35
35.0,41.39,67.26
35.0,41.39,67.26
35.1,41.39,67.26
35.1,41.39,67.26
35.1,41.23,67.26
35.1,41.09,67.38
35.1,41.09,67.26
35.2,41.23,67.26
35.2,41.23,67.26
35.2,41.09,67.26
35.3,41.09,67.26
35.3,40.93,67.35
35.3,41.07,67.15
35.3,41.07,67.15
35.4,41.09,67.35
35.4,43.05,67.95
35.4,46.36,69.5
35.4,49.98,71.63
35.5,53.77,73.7
35.5,56.31,75.28
35.5,57.43,76.02
35.5,57.43,76.02
35.6,57.43,76.02
35.6,57.72,75.81
35.6,58.02,75.75
35.7,58.31,75.75
35.7,58.78,75.75
35.7,59.36,75.81
35.7,60.12,75.96
35.8,61.15,76.28
35.8,62.31,77.07
35.8,63.91,77.59
35.9,65.7,78.22
35.9,66.72,79.07
35.9,67.88,79.58
35.9,68.63,80.04
36.0,69.49,80.29
36.0,70.43,80.71
36.0,71.5,81.38
36.1,72.37,82.23
36.1,73.04,82.9
36.1,73.24,83.11
36.1,72.63,83.3
36.2,72.37,83.33
36.2,72.37,83.33
36.2,72.37,83.11
36.3,71.7,83.33
36.3,71.7,83.33
36.3,71.5,83.33
36.3,71.23,83.33
36.3,71.23,83.33
36.4,71.03,83.33
36.4,70.96,83.33
36.4,70.76,83.33
36.5,70.56,83.33
36.5,70.56,83.33
36.5,70.49,83.33
36.5,70.29,83.33
36.6,70.22,83.33
36.6,70.22,83.33
36.6,69.82,83.33
36.6,69.82,83.33
36.7,69.82,83.33
36.7,69.74,83.33
36.7,69.62,83.33
36.8,69.34,83.33
36.8,69.27,83.33
36.8,69.27,83.33
36.8,69.27,83.33
36.9,69.27,83.33
36.9,69.07,83.33
36.9,68.87,83.33
36.9,68.79,83.35
37.0,68.87,83.33
37.0,68.79,83.33
37.0,68.87,83.33
37.0,68.79,83.33
37.1,68.79,83.3
37.1,68.79,83.33
37.1,68.59,83.33
37.2,68.52,83.33
37.2,68.52,83.33
37.2,68.59,83.33
37.2,68.59,83.33
37.3,68.52,83.33
37.3,68.32,83.33
37.3,68.32,83.33
37.3,68.32,83.35
37.4,68.16,83.35
37.4,68.16,83.35
37.4,68.24,83.33
37.4,68.04,83.35
37.5,68.04,83.35
37.5,68.04,83.35
37.5,68.04,83.35
37.5,68.04,83.33
37.6,68.04,83.35
37.6,67.96,83.35
37.6,67.96,83.33
37.6,67.96,83.35
37.7,67.76,83.35
37.7,67.76,83.35
37.7,67.76,83.35
37.8,67.76,83.35
37.8,67.76,83.35
37.8,67.76,83.35
37.8,67.76,83.35
37.9,67.76,83.35
37.9,67.76,83.35
37.9,67.76,83.35
38.0,67.76,83.35
38.0,67.76,83.35
38.0,67.76,83.35
38.1,68.87,83.33
38.1,69.82,83.33
38.1,71.7,83.11
38.1,74.43,82.87
38.2,76.37,82.9
38.2,77.91,82.9
38.2,78.77,83.11
38.2,79.23,83.33
38.3,79.43,83.33
38.3,80.3,83.33
38.3,83.5,82.23
38.4,85.17,82.66
38.4,86.65,83.33
38.4,87.9,83.33
38.4,87.68,83.57
38.5,87.7,83.54
38.5,88.11,83.33
38.5,88.11,83.33
38.6,88.12,83.33
38.6,88.12,83.33
38.6,88.12,83.33
38.6,88.12,83.33
38.7,87.9,83.33
38.7,87.9,83.33
38.7,87.9,83.33
38.7,87.9,83.33
38.8,87.9,83.33
38.8,87.9,83.33
38.8,87.9,83.33
38.8,87.9,83.33
38.9,87.9,83.33
38.9,87.9,83.33
38.9,88.11,83.33
39.0,87.9,83.33
39.0,87.9,83.33
39.0,87.9,83.33
39.0,88.11,83.33
39.1,88.11,83.11
39.1,88.11,83.33
39.1,88.12,83.09
39.1,88.12,83.09
39.2,88.33,83.09
39.2,88.12,83.09
39.2,88.11,83.11
39.3,88.11,83.11
39.3,88.11,83.11
39.3,88.32,83.11
39.3,88.32,83.11
39.4,88.32,83.11
39.4,88.32,83.11
39.4,88.32,83.11
39.4,88.32,83.11
39.5,88.32,83.11
39.5,88.11,83.11
39.5,88.32,83.11
39.5,88.32,83.11
39.6,88.11,83.11
39.6,88.11,83.11
39.6,88.11,83.11
39.6,88.11,83.11
39.7,88.11,83.11
39.7,88.11,83.11
39.7,88.11,83.11
39.7,88.11,83.11
39.8,88.11,83.11
39.8,88.11,83.11
39.8,88.11,83.11
39.8,88.11,83.11
39.9,88.11,83.11
39.9,88.11,83.11
39.9,88.11,83.11
39.9,88.11,83.11
40.0,88.11,83.11
40.0,88.11,83.11
40.0,88.32,83.11
40.0,88.11,83.11
40.1,88.11,83.11
40.1,88.32,83.11
40.1,88.32,83.11
40.2,88.32,83.11
40.2,88.32,83.11
40.2,88.32,83.11
40.2,88.32,83.11
40.2,88.32,83.11
40.3,88.32,83.11
40.3,88.32,83.11
40.3,88.32,83.11
40.4,88.32,83.11
40.4,88.32,83.11
40.4,88.32,83.11
40.5,88.32,83.11
40.5,88.32,83.11
40.5,88.11,83.11
40.5,88.11,83.11
40.5,88.11,83.11
40.6,88.32,83.11
40.6,88.32,83.11
40.6,88.11,83.11
40.7,88.32,83.11
40.7,88.32,83.11
40.7,88.32,83.11
40.7,88.53,82.9
40.8,88.32,83.11
40.8,88.11,83.11
40.8,88.54,83.11
40.8,88.32,83.11
40.8,88.11,83.11
40.9,88.33,83.09
40.9,88.32,83.11
40.9,88.53,82.9
41.0,88.33,83.09
41.0,88.32,83.11
41.0,88.32,83.11
41.0,88.32,83.11
41.0,88.32,83.11
41.1,88.32,83.11
41.1,88.32,83.11
41.1,88.32,83.11
41.1,88.32,83.11
41.2,88.32,83.11
41.2,88.32,83.11
41.2,88.32,83.11
41.2,88.32,83.11
41.3,88.32,83.11
41.3,88.32,83.11
41.3,88.32,83.11
41.4,88.32,83.11
41.4,88.32,83.11
41.4,88.32,83.11
41.4,88.32,83.11
41.5,88.32,83.11
41.5,88.32,83.11
41.5,88.32,83.11
41.5,88.32,83.11
41.6,88.32,83.11
41.6,88.32,83.11
41.6,88.32,83.09
41.6,88.32,83.09
41.7,88.32,83.11
41.7,88.32,83.09
41.7,88.32,83.09
41.7,88.32,83.11
41.8,88.32,83.11
41.8,88.32,83.09
41.8,88.32,83.11
41.8,88.54,83.11
41.8,88.54,83.11
41.9,88.32,83.11
41.9,88.32,83.11
41.9,88.32,83.11
41.9,88.32,83.11
42.0,88.32,83.11
42.0,88.32,83.11
42.0,88.53,82.9
42.1,88.53,82.9
42.1,88.53,82.9
42.1,88.53,82.9
42.1,88.54,83.11
42.2,88.32,83.11
42.2,88.32,83.11
42.2,88.32,83.11
42.2,88.54,83.11
42.2,88.32,83.11
42.3,88.53,82.9
42.3,88.11,83.11
42.3,88.32,83.11
42.3,88.53,82.9
42.4,88.75,82.9
42.4,88.53,82.9
42.4,88.53,82.9
42.4,88.53,82.9
42.5,88.53,82.9
42.5,88.53,82.9
42.5,88.53,82.9
42.6,88.32,83.11
42.6,88.75,82.9
42.6,88.32,83.11
42.7,88.75,82.9
42.7,88.75,82.9
42.7,88.53,82.9
42.7,88.54,82.87
42.8,88.54,83.11
