Time(s),Angle1(deg),Angle2(deg)
32.6,45.9,68.65
32.7,45.6,68.73
32.7,45.3,68.73
32.7,45.15,68.73
32.8,45.15,68.52
32.8,45.0,68.52
32.8,45.0,68.52
32.8,45.0,68.52
32.9,44.85,68.6
32.9,44.85,68.52
32.9,45.0,68.52
32.9,44.85,68.52
33.0,44.55,68.52
33.0,44.4,68.32
33.0,44.55,68.32
33.1,44.55,68.32
33.1,44.55,68.32
33.1,44.4,68.32
33.1,44.4,68.32
33.2,44.1,68.32
33.2,43.95,68.32
33.2,43.95,68.24
33.2,44.1,68.24
33.3,44.1,68.24
33.3,43.95,68.24
33.3,43.94,68.12
33.3,44.1,68.24
33.4,43.8,68.32
33.4,43.95,68.36
33.4,43.65,68.24
33.5,43.49,68.12
33.5,43.49,68.12
33.5,43.49,68.12
33.5,43.49,68.12
33.6,43.49,68.12
33.6,43.49,68.12
33.6,43.49,68.12
33.6,43.49,68.12
33.7,43.49,68.12
33.7,43.34,68.12
33.7,43.19,68.12
33.7,43.04,68.12
33.8,43.04,68.12
33.8,43.34,67.83
33.8,43.34,67.83
33.8,43.19,67.83
33.9,43.04,68.04
33.9,43.19,67.83
33.9,43.19,67.83
34.0,43.05,67.95
34.0,43.05,67.83
34.0,43.19,67.95
34.0,43.04,67.83
34.1,43.19,67.83
34.1,42.89,67.83
34.1,42.59,67.83
34.1,42.73,67.83
34.2,42.59,67.83
34.2,42.59,67.83
34.2,42.59,67.83
34.2,42.59,67.83
34.3,42.59,67.83
34.3,42.59,67.95
34.3,42.59,67.83
34.4,42.59,67.83
34.4,42.59,67.83
34.4,42.59,67.83
34.4,42.59,67.95
34.5,42.59,67.83
34.5,42.59,67.95
34.5,42.59,67.83
34.5,42.13,67.95
34.6,42.29,67.75
34.6,42.29,67.75
34.6,42.29,67.75
34.6,42.45,67.75
34.7,42.29,67.75
34.7,42.29,67.75
34.7,42.29,67.75
34.8,42.29,67.75
34.8,42.29,67.75
34.8,41.99,67.75
34.8,42.13,67.55
34.9,42.13,67.55
34.9,42.13,67.55
34.9,42.13,67.55
34.9,42.13,67.55
35.0,42.13,67.55
35.0,42.13,67.55
35.0,42.13,67.67
35.0,42.13,67.55
35.1,42.13,67.55
35.1,42.13,67.55
35.1,41.99,67.55
35.2,41.99,67.55
35.2,41.99,67.55
35.2,41.83,67.55
35.2,41.83,67.55
35.3,41.69,67.55
35.3,41.83,67.55
35.3,41.69,67.55
35.3,41.69,67.55
35.4,41.69,67.55
35.4,41.69,67.55
35.4,41.69,67.55
35.4,41.69,67.55
35.5,41.53,67.55
35.5,41.83,67.35
35.5,41.67,67.35
35.5,41.67,67.35
35.6,41.53,67.55
35.6,41.67,67.35
35.6,41.67,67.35
35.6,41.69,67.35
35.7,41.67,67.35
35.7,41.67,67.35
35.7,41.53,67.35
35.8,41.53,67.35
35.8,41.53,67.35
35.8,41.53,67.35
35.8,41.53,67.35
35.9,41.53,67.35
35.9,41.53,67.35
35.9,41.53,67.35
35.9,41.53,67.35
36.0,41.53,67.35
36.0,41.37,67.35
36.0,41.39,67.26
36.0,41.39,67.26
36.1,41.39,67.26
36.1,41.39,67.26
36.1,41.23,67.26
36.2,41.09,67.38
36.2,41.09,67.26
36.2,41.23,67.26
36.2,41.23,67.26
36.3,41.09,67.26
36.3,41.09,67.26
36.3,40.93,67.35
36.3,41.07,67.15
36.4,41.07,67.15
36.4,41.09,67.35
36.4,43.05,67.95
36.5,46.36,69.5
36.5,49.98,71.63
36.5,53.77,73.7
36.5,56.31,75.28
36.6,57.43,76.02
36.6,57.43,76.02
36.6,57.43,76.02
36.6,57.72,75.81
36.7,58.02,75.75
36.7,58.31,75.75
36.7,58.78,75.75
36.8,59.36,75.81
36.8,60.12,75.96
36.8,61.15,76.28
36.8,62.31,77.07
36.9,63.91,77.59
36.9,65.7,78.22
36.9,66.72,79.07
37.0,67.88,79.58
37.0,68.63,80.04
37.0,69.49,80.29
37.0,70.43,80.71
37.1,71.5,81.38
37.1,72.37,82.23
37.1,73.04,82.9
37.1,73.24,83.11
37.2,72.63,83.3
37.2,72.37,83.33
37.2,72.37,83.33
37.3,72.37,83.11
37.3,71.7,83.33
37.3,71.7,83.33
37.3,71.5,83.33
37.4,71.23,83.33
37.4,71.23,83.33
37.4,71.03,83.33
37.4,70.96,83.33
37.5,70.76,83.33
37.5,70.56,83.33
37.5,70.56,83.33
37.6,70.49,83.33
37.6,70.29,83.33
37.6,70.22,83.33
37.7,70.22,83.33
37.7,69.82,83.33
37.7,69.82,83.33
37.7,69.82,83.33
37.7,69.74,83.33
37.8,69.62,83.33
37.8,69.34,83.33
37.8,69.27,83.33
37.9,69.27,83.33
37.9,69.27,83.33
37.9,69.27,83.33
37.9,69.07,83.33
38.0,68.87,83.33
38.0,68.79,83.35
38.0,68.87,83.33
38.1,68.79,83.33
38.1,68.87,83.33
38.1,68.79,83.33
38.1,68.79,83.3
38.2,68.79,83.33
38.2,68.59,83.33
38.2,68.52,83.33
38.3,68.52,83.33
38.3,68.59,83.33
38.3,68.59,83.33
38.3,68.52,83.33
38.4,68.32,83.33
38.4,68.32,83.33
38.4,68.32,83.35
38.4,68.16,83.35
38.5,68.16,83.35
38.5,68.24,83.33
38.5,68.04,83.35
38.5,68.04,83.35
38.6,68.04,83.35
38.6,68.04,83.35
38.6,68.04,83.33
38.6,68.04,83.35
38.7,67.96,83.35
38.7,67.96,83.33
38.7,67.96,83.35
38.8,67.76,83.35
38.8,67.76,83.35
38.8,67.76,83.35
38.8,67.76,83.35
38.9,67.76,83.35
38.9,67.76,83.35
38.9,67.76,83.35
38.9,67.76,83.35
39.0,67.76,83.35
39.0,67.76,83.35
39.0,67.76,83.35
39.1,67.76,83.35
39.1,67.76,83.35
39.1,68.87,83.33
39.1,69.82,83.33
39.2,71.7,83.11
39.2,74.43,82.87
39.2,76.37,82.9
39.3,77.91,82.9
39.3,78.77,83.11
39.3,79.23,83.33
39.3,79.43,83.33
39.4,80.3,83.33
39.4,83.5,82.23
39.4,85.17,82.66
39.4,86.65,83.33
39.5,87.9,83.33
39.5,87.68,83.57
39.5,87.7,83.54
39.6,88.11,83.33
39.6,88.11,83.33
39.6,88.12,83.33
39.6,88.12,83.33
39.7,88.12,83.33
39.7,88.12,83.33
39.7,87.9,83.33
39.8,87.9,83.33
39.8,87.9,83.33
39.8,87.9,83.33
39.8,87.9,83.33
39.9,87.9,83.33
39.9,87.9,83.33
39.9,87.9,83.33
39.9,87.9,83.33
40.0,87.9,83.33
40.0,88.11,83.33
40.0,87.9,83.33
40.1,87.9,83.33
40.1,87.9,83.33
40.1,88.11,83.33
40.1,88.11,83.11
40.1,88.11,83.33
40.2,88.12,83.09
40.2,88.12,83.09
40.2,88.33,83.09
40.3,88.12,83.09
40.3,88.11,83.11
40.3,88.11,83.11
40.3,88.11,83.11
40.4,88.32,83.11
40.4,88.32,83.11
40.4,88.32,83.11
40.4,88.32,83.11
40.5,88.32,83.11
40.5,88.32,83.11
40.5,88.32,83.11
40.6,88.11,83.11
40.6,88.32,83.11
40.6,88.32,83.11
40.6,88.11,83.11
40.7,88.11,83.11
40.7,88.11,83.11
40.7,88.11,83.11
40.7,88.11,83.11
40.8,88.11,83.11
40.8,88.11,83.11
40.8,88.11,83.11
40.8,88.11,83.11
40.9,88.11,83.11
40.9,88.11,83.11
40.9,88.11,83.11
41.0,88.11,83.11
41.0,88.11,83.11
41.0,88.11,83.11
41.0,88.11,83.11
41.1,88.11,83.11
41.1,88.11,83.11
41.1,88.32,83.11
41.1,88.11,83.11
41.2,88.11,83.11
41.2,88.32,83.11
41.2,88.32,83.11
41.2,88.32,83.11
41.3,88.32,83.11
41.3,88.32,83.11
41.3,88.32,83.11
41.3,88.32,83.11
41.4,88.32,83.11
41.4,88.32,83.11
41.4,88.32,83.11
41.4,88.32,83.11
41.5,88.32,83.11
41.5,88.32,83.11
41.5,88.32,83.11
41.5,88.32,83.11
41.6,88.11,83.11
41.6,88.11,83.11
41.6,88.11,83.11
41.6,88.32,83.11
41.7,88.32,83.11
41.7,88.11,83.11
41.7,88.32,83.11
41.7,88.32,83.11
41.8,88.32,83.11
41.8,88.53,82.9
41.8,88.32,83.11
41.9,88.11,83.11
41.9,88.54,83.11
41.9,88.32,83.11
41.9,88.11,83.11
42.0,88.33,83.09
42.0,88.32,83.11
42.0,88.53,82.9
42.0,88.33,83.09
42.1,88.32,83.11
42.1,88.32,83.11
42.1,88.32,83.11
42.1,88.32,83.11
42.2,88.32,83.11
42.2,88.32,83.11
42.2,88.32,83.11
42.2,88.32,83.11
42.3,88.32,83.11
42.3,88.32,83.11
42.3,88.32,83.11
42.3,88.32,83.11
42.4,88.32,83.11
42.4,88.32,83.11
42.4,88.32,83.11
42.5,88.32,83.11
42.5,88.32,83.11
42.5,88.32,83.11
42.5,88.32,83.11
42.6,88.32,83.11
42.6,88.32,83.11
42.6,88.32,83.11
42.6,88.32,83.11
42.7,88.32,83.11
42.7,88.32,83.11
42.7,88.32,83.09
42.8,88.32,83.09
42.8,88.32,83.11
42.8,88.32,83.09
42.8,88.32,83.09
42.9,88.32,83.11
42.9,88.32,83.11
42.9,88.32,83.09
42.9,88.32,83.11
43.0,88.54,83.11
43.0,88.54,83.11
43.0,88.32,83.11
43.0,88.32,83.11
43.1,88.32,83.11
43.1,88.32,83.11
43.1,88.32,83.11
43.2,88.32,83.11
43.2,88.53,82.9
43.2,88.53,82.9
43.2,88.53,82.9
43.3,88.53,82.9
43.3,88.54,83.11
43.3,88.32,83.11
43.3,88.32,83.11
43.4,88.32,83.11
43.4,88.54,83.11
43.4,88.32,83.11
43.4,88.53,82.9
43.5,88.11,83.11
43.5,88.32,83.11
43.5,88.53,82.9
43.5,88.75,82.9
43.6,88.53,82.9
43.6,88.53,82.9
43.6,88.53,82.9
43.7,88.53,82.9
43.7,88.53,82.9
43.7,88.53,82.9
43.8,88.32,83.11
43.8,88.75,82.9
43.8,88.32,83.11
43.8,88.75,82.9
43.9,88.75,82.9
43.9,88.53,82.9
43.9,88.54,82.87
43.9,88.54,83.11
