Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734289397.1437604,60.59,52.1,63.72,62.52,0.18,15.12
1734289397.2740018,61.18,52.23,63.35,62.04,1.22,15.12
1734289397.4019718,60.98,51.82,63.03,61.9,0.87,15.6
1734289397.5325315,60.56,51.65,62.81,61.9,0.87,15.6
1734289397.6578956,60.61,51.63,62.91,62.47,0.74,15.6
1734289397.7902784,60.69,52.08,63.52,62.24,0.87,15.6
1734289397.9138916,61.42,51.97,63.01,61.9,0.87,15.6
1734289398.047301,61.22,51.56,62.86,61.84,2.24,15.6
1734289398.1643202,61.0,51.43,62.81,61.82,1.3,16.08
1734289398.2992516,61.0,51.6,63.45,62.47,8.52,13.55
1734289398.4300673,61.55,52.3,63.67,62.04,18.88,18.28
1734289398.5648844,61.65,52.14,63.18,61.8,19.74,17.8
1734289398.691602,61.1,52.07,63.08,61.7,19.33,18.12
1734289398.8101585,61.02,52.14,63.21,62.17,19.74,17.8
1734289398.9484096,61.03,52.66,64.03,62.42,20.03,17.8
1734289399.0810945,61.66,52.86,63.74,61.9,20.03,17.8
1734289399.2081425,61.35,52.57,63.54,61.8,19.74,17.8
1734289399.3378155,60.87,52.55,63.47,61.8,19.74,17.8
1734289399.4656882,60.84,52.66,63.69,62.51,19.74,17.8
1734289399.596922,61.18,53.26,64.17,62.19,20.03,17.8
1734289399.715933,61.81,53.14,63.69,61.94,19.74,17.8
1734289399.850389,61.35,52.85,63.6,61.89,20.03,17.8
1734289399.9761815,61.02,52.82,63.6,61.92,20.03,17.8
1734289400.110872,61.03,52.98,64.29,62.56,20.03,17.8
1734289400.240162,61.6,53.55,64.12,62.1,20.03,17.8
1734289400.3604555,61.63,53.22,63.42,61.89,20.48,17.65
1734289400.495616,61.1,53.07,63.31,61.84,20.03,17.8
1734289400.6252427,61.02,53.04,63.33,62.39,20.48,17.65
1734289400.741485,61.02,53.49,64.08,62.14,20.03,17.8
1734289400.8874595,61.63,53.53,63.72,61.47,20.03,17.8
1734289401.0106823,61.28,53.11,63.69,61.34,20.03,17.8
1734289401.142792,60.95,53.01,63.83,61.27,20.48,17.65
1734289401.272261,60.95,53.0,64.45,62.04,20.03,17.8
1734289401.3989832,61.37,53.49,65.09,61.69,20.48,17.65
1734289401.5304074,61.73,53.22,64.64,61.5,20.48,17.65
1734289401.6595922,61.22,52.95,64.55,61.45,20.48,17.65
1734289401.7768605,61.05,52.89,64.5,61.75,20.69,19.86
1734289401.908865,61.17,53.25,65.07,62.35,26.98,30.0
1734289402.045786,61.88,53.75,64.79,61.9,25.15,25.66
1734289402.1766317,61.88,53.38,64.39,61.75,25.38,26.79
1734289402.298749,61.37,53.19,64.24,61.74,26.05,26.79
1734289402.428768,61.32,53.23,64.08,62.32,25.67,26.79
1734289402.557025,61.33,53.81,64.79,62.17,26.05,26.79
1734289402.6835957,61.97,53.98,64.26,61.97,26.05,26.79
1734289402.8204927,61.65,53.61,64.03,61.87,26.05,26.79
1734289402.946083,61.38,53.52,63.74,61.75,25.67,26.79
1734289403.077397,61.4,53.52,64.22,62.47,26.05,26.79
1734289403.2097666,61.93,54.01,64.21,62.07,25.67,26.79
1734289403.336624,62.13,53.74,63.43,61.92,26.05,26.79
1734289403.465344,61.47,53.52,63.2,61.89,25.67,26.79
1734289403.5819476,61.3,53.47,63.04,62.32,25.67,26.79
1734289403.7162857,61.28,53.89,63.54,62.62,25.67,26.79
1734289403.8568013,61.92,54.02,63.14,62.12,26.05,26.79
